city,area_sqft,bhk,bathrooms,parking,location_type,property_age,furnishing,price
Kolkata,2186,4,2,1,Premium,12,Unfurnished,17600800.0
Ahmedabad,836,5,2,1,Standard,2,Unfurnished,5848000.0
Pune,514,4,1,1,Standard,9,Furnished,5212000.0
Hyderabad,712,2,2,0,Developing,13,Semi-Furnished,4187200.0
Kolkata,2330,2,3,0,Standard,3,Semi-Furnished,14780000.0
Delhi,2494,2,4,1,Premium,1,Semi-Furnished,49783000.0
Hyderabad,1225,2,3,0,Developing,7,Furnished,7710000.0
Hyderabad,2676,1,4,0,Developing,8,Furnished,15685600.0
Bengaluru,1433,4,3,1,Premium,13,Unfurnished,22954800.0
Pune,2254,4,4,0,Standard,8,Semi-Furnished,19082000.0
Kolkata,2397,4,1,1,Developing,13,Semi-Furnished,12155600.0
Hyderabad,755,3,4,0,Premium,19,Semi-Furnished,7170500.0
Chennai,660,2,3,1,Developing,4,Unfurnished,4610000.0
Lucknow,1594,2,3,1,Developing,6,Semi-Furnished,6538400.0
Delhi,1011,3,2,1,Standard,1,Furnished,16565000.0
Delhi,1410,1,1,0,Premium,13,Semi-Furnished,27395000.0
Hyderabad,2903,3,1,1,Standard,16,Semi-Furnished,20621000.0
Ahmedabad,2118,3,2,0,Developing,18,Semi-Furnished,9469200.0
Delhi,2621,3,2,0,Standard,10,Furnished,40115000.0
Bengaluru,2887,3,1,1,Developing,16,Unfurnished,27765200.0
Jaipur,1902,3,1,1,Standard,13,Unfurnished,9710000.0
Delhi,632,2,1,1,Developing,8,Furnished,8334000.0
Jaipur,2453,3,3,0,Developing,13,Semi-Furnished,10312000.0
Bengaluru,660,2,3,1,Standard,7,Semi-Furnished,8670000.0
Hyderabad,2662,4,2,1,Developing,10,Semi-Furnished,15807200.0
Hyderabad,870,4,2,1,Standard,6,Semi-Furnished,7190000.0
Kolkata,2944,2,2,1,Developing,14,Furnished,14681200.0
Hyderabad,1576,1,2,0,Standard,20,Unfurnished,10432000.0
Lucknow,1169,1,1,0,Standard,5,Unfurnished,5310500.0
Delhi,2701,4,2,0,Premium,4,Furnished,53969500.0
Pune,2630,3,2,1,Standard,6,Semi-Furnished,21940000.0
Chennai,1511,4,4,0,Developing,17,Furnished,9916000.0
Hyderabad,2783,2,4,0,Developing,1,Semi-Furnished,16584800.0
Lucknow,584,4,3,0,Premium,4,Furnished,4816400.0
Lucknow,2364,1,3,1,Developing,12,Unfurnished,8560400.0
Hyderabad,1185,4,2,0,Premium,5,Furnished,12033500.0
Bengaluru,2197,2,2,0,Standard,12,Furnished,26864000.0
Kolkata,826,5,1,0,Developing,11,Unfurnished,4514800.0
Hyderabad,990,4,4,0,Premium,12,Unfurnished,9609000.0
Kolkata,1003,1,4,1,Premium,9,Furnished,8623400.0
Hyderabad,2992,1,1,1,Premium,2,Unfurnished,27577200.0
Pune,2827,3,4,1,Premium,15,Semi-Furnished,30050800.0
Hyderabad,2512,2,2,1,Premium,9,Unfurnished,23159200.0
Mumbai,2687,4,3,0,Developing,4,Unfurnished,39592800.0
Kolkata,1346,1,2,1,Standard,0,Furnished,9126000.0
Chennai,1613,4,3,0,Standard,17,Furnished,12847500.0
Chennai,1224,3,3,0,Premium,6,Unfurnished,12534000.0
Chennai,877,2,4,1,Developing,8,Furnished,6312000.0
Jaipur,536,5,3,0,Premium,2,Semi-Furnished,4934000.0
Jaipur,2379,3,3,0,Standard,17,Semi-Furnished,12195000.0
Kolkata,720,5,2,0,Premium,20,Furnished,6316000.0
Lucknow,2560,5,1,1,Premium,7,Furnished,16376000.0
Mumbai,2144,5,4,1,Premium,20,Unfurnished,50719600.0
Delhi,1355,1,3,0,Developing,4,Unfurnished,16560000.0
Jaipur,1294,5,4,0,Developing,19,Semi-Furnished,5876000.0
Pune,572,2,3,1,Developing,15,Furnished,4260800.0
Lucknow,2609,2,1,0,Developing,19,Semi-Furnished,9192400.0
Chennai,2727,3,4,0,Premium,20,Semi-Furnished,26838250.0
Bengaluru,2229,5,4,0,Standard,20,Unfurnished,27148000.0
Kolkata,683,2,1,0,Standard,0,Semi-Furnished,4848000.0
Delhi,843,5,4,1,Standard,17,Semi-Furnished,13595000.0
Mumbai,2859,5,2,0,Premium,13,Unfurnished,67450600.0
Lucknow,2764,2,3,0,Premium,15,Unfurnished,16119400.0
Delhi,696,2,1,1,Developing,7,Furnished,9152000.0
Lucknow,915,1,4,1,Developing,8,Furnished,4144000.0
Ahmedabad,2118,4,1,1,Standard,1,Furnished,13149000.0
Kolkata,2914,5,4,0,Standard,0,Furnished,19384000.0
Kolkata,1715,5,2,0,Standard,1,Furnished,11940000.0
Pune,2308,4,1,0,Developing,7,Furnished,15821200.0
Kolkata,531,3,3,1,Standard,2,Unfurnished,4136000.0
Mumbai,2203,1,2,0,Developing,10,Semi-Furnished,31873200.0
Bengaluru,2831,4,3,0,Developing,18,Unfurnished,27377600.0
Chennai,2697,3,2,0,Standard,4,Furnished,21327500.0
Lucknow,2304,4,2,0,Standard,4,Unfurnished,11168000.0
Delhi,1244,5,2,1,Developing,3,Furnished,16628000.0
Jaipur,604,3,3,1,Premium,11,Semi-Furnished,4676000.0
Lucknow,1242,1,1,0,Premium,7,Semi-Furnished,7465700.0
Pune,505,3,1,1,Premium,4,Furnished,6402000.0
Hyderabad,1328,5,2,1,Developing,10,Unfurnished,8286800.0
Kolkata,2318,3,2,0,Standard,13,Unfurnished,14058000.0
Kolkata,1500,3,4,0,Developing,18,Semi-Furnished,7550000.0
Lucknow,2931,2,3,0,Standard,17,Unfurnished,13039500.0
Kolkata,1176,2,3,1,Developing,9,Semi-Furnished,6294800.0
Jaipur,1929,3,2,0,Premium,20,Furnished,12838500.0
Kolkata,1712,4,2,1,Standard,5,Unfurnished,11172000.0
Bengaluru,1199,5,1,0,Standard,17,Semi-Furnished,14888000.0
Jaipur,1028,5,4,1,Premium,4,Unfurnished,8032000.0
Lucknow,2845,3,2,1,Premium,3,Semi-Furnished,17693250.0
Kolkata,1086,5,1,1,Premium,6,Unfurnished,9420800.0
Pune,1069,1,2,0,Standard,0,Unfurnished,8952000.0
Hyderabad,530,2,4,0,Standard,0,Furnished,5010000.0
Pune,2776,2,4,1,Premium,20,Unfurnished,28820400.0
Mumbai,2535,4,2,0,Premium,16,Furnished,60019000.0
Hyderabad,1917,3,3,0,Standard,8,Unfurnished,13919000.0
Delhi,1809,1,1,1,Premium,11,Semi-Furnished,35425500.0
Hyderabad,2476,5,4,1,Premium,7,Unfurnished,23731600.0
Chennai,2611,2,1,0,Premium,10,Furnished,25957250.0
Pune,798,3,1,0,Standard,3,Semi-Furnished,7184000.0
Mumbai,1534,1,3,0,Premium,3,Semi-Furnished,36495600.0
Kolkata,2801,2,1,1,Developing,7,Semi-Furnished,13994800.0
Bengaluru,1183,5,1,0,Developing,3,Semi-Furnished,12556800.0
Lucknow,2011,4,4,1,Standard,7,Semi-Furnished,10299500.0
Delhi,2352,2,4,1,Standard,11,Semi-Furnished,35930000.0
Chennai,2170,5,4,0,Developing,16,Semi-Furnished,13870000.0
Kolkata,2049,2,4,0,Standard,12,Semi-Furnished,12744000.0
Ahmedabad,1475,5,4,1,Standard,2,Unfurnished,9562500.0
Hyderabad,681,1,2,1,Developing,16,Furnished,4063600.0
Pune,2070,2,4,1,Standard,4,Furnished,17810000.0
Kolkata,2180,5,1,1,Standard,8,Semi-Furnished,14180000.0
Pune,667,3,3,1,Premium,11,Semi-Furnished,7686800.0
Bengaluru,1060,5,3,1,Premium,20,Unfurnished,16986000.0
Jaipur,2110,3,1,1,Developing,3,Unfurnished,9140000.0
Chennai,1822,2,1,1,Premium,6,Furnished,18614500.0
Mumbai,1047,1,1,1,Premium,17,Unfurnished,24099800.0
Mumbai,2648,2,1,1,Developing,14,Furnished,38581200.0
Delhi,738,1,4,0,Premium,11,Furnished,14941000.0
Chennai,577,2,2,0,Premium,8,Semi-Furnished,6075750.0
Jaipur,644,4,1,1,Premium,20,Furnished,4736000.0
Chennai,1393,5,4,1,Standard,9,Semi-Furnished,11797500.0
Delhi,1722,5,1,0,Premium,9,Unfurnished,34229000.0
Pune,2992,5,3,1,Premium,6,Semi-Furnished,32516800.0
Jaipur,2233,1,4,1,Standard,14,Furnished,11715000.0
Hyderabad,1758,4,3,0,Standard,8,Unfurnished,13006000.0
Hyderabad,882,5,3,0,Standard,7,Unfurnished,7124000.0
Bengaluru,1253,4,4,1,Developing,17,Unfurnished,12528800.0
Ahmedabad,1775,5,1,0,Premium,19,Semi-Furnished,13091250.0
Chennai,1132,4,4,1,Standard,0,Unfurnished,9840000.0
Ahmedabad,1516,2,2,1,Premium,6,Furnished,11789400.0
Delhi,2686,2,2,0,Developing,8,Semi-Furnished,32682000.0
Jaipur,1963,2,4,1,Standard,5,Semi-Furnished,10765000.0
Pune,2956,3,1,0,Standard,13,Semi-Furnished,23948000.0
Bengaluru,632,2,4,0,Standard,7,Furnished,8534000.0
Chennai,573,2,2,1,Standard,11,Semi-Furnished,4747500.0
Mumbai,2788,2,2,0,Premium,1,Furnished,66289200.0
Pune,922,4,3,1,Premium,18,Unfurnished,9938800.0
Mumbai,570,3,4,1,Developing,6,Semi-Furnished,9308000.0
Lucknow,1887,5,1,0,Developing,20,Unfurnished,6893200.0
Chennai,1505,4,4,1,Standard,10,Unfurnished,12137500.0
Ahmedabad,1262,1,3,1,Developing,8,Furnished,6302800.0
Bengaluru,2826,4,3,1,Standard,4,Unfurnished,34962000.0
Mumbai,2154,1,2,0,Premium,3,Furnished,51153600.0
Delhi,2163,2,3,1,Developing,1,Semi-Furnished,27006000.0
Bengaluru,1430,5,1,0,Developing,12,Unfurnished,14228000.0
Lucknow,1802,4,4,1,Developing,17,Furnished,7487200.0
Jaipur,1022,5,2,1,Standard,19,Furnished,6010000.0
Hyderabad,522,3,2,0,Developing,4,Furnished,4023200.0
Kolkata,2303,3,4,1,Developing,13,Semi-Furnished,11804400.0
Lucknow,1992,2,3,1,Standard,2,Semi-Furnished,9964000.0
Chennai,1002,2,2,0,Premium,5,Semi-Furnished,10369500.0
Kolkata,700,4,2,1,Standard,15,Unfurnished,4600000.0
Jaipur,2288,1,1,0,Premium,4,Semi-Furnished,15222000.0
Jaipur,2651,4,4,1,Premium,17,Unfurnished,17731500.0
Ahmedabad,774,3,1,1,Premium,16,Semi-Furnished,5834100.0
Kolkata,2139,5,4,1,Premium,12,Furnished,18134200.0
Kolkata,1939,2,3,1,Standard,3,Semi-Furnished,12584000.0
Bengaluru,1639,4,3,1,Developing,1,Furnished,17434400.0
Pune,2187,2,4,0,Developing,3,Semi-Furnished,14896800.0
Delhi,1130,3,4,1,Standard,7,Semi-Furnished,18000000.0
Hyderabad,2510,3,3,1,Premium,0,Furnished,24391000.0
Ahmedabad,1670,4,4,0,Premium,16,Furnished,12840500.0
Pune,1867,3,3,1,Developing,12,Furnished,12898800.0
Ahmedabad,1347,1,4,0,Developing,11,Furnished,6476800.0
Bengaluru,1042,4,2,1,Standard,16,Unfurnished,12854000.0
Hyderabad,2384,4,1,1,Premium,2,Unfurnished,22644400.0
Hyderabad,1561,5,4,1,Premium,1,Unfurnished,15705100.0
Bengaluru,2797,3,2,0,Developing,5,Furnished,27901200.0
Delhi,522,1,3,0,Premium,5,Unfurnished,10429000.0
Bengaluru,2837,1,3,1,Developing,9,Furnished,27935200.0
Kolkata,1804,2,2,1,Premium,12,Furnished,14721200.0
Chennai,1481,3,1,0,Standard,12,Semi-Furnished,11457500.0
Chennai,2318,4,4,0,Premium,3,Furnished,24150500.0
Bengaluru,615,4,3,1,Premium,18,Semi-Furnished,10194000.0
Chennai,969,1,4,1,Developing,3,Furnished,6914000.0
Mumbai,2641,4,2,0,Premium,17,Unfurnished,61949400.0
Pune,912,2,2,0,Developing,18,Semi-Furnished,5786800.0
Jaipur,1517,2,4,1,Premium,13,Furnished,10660500.0
Bengaluru,1656,5,3,1,Premium,14,Semi-Furnished,26833600.0
Ahmedabad,2729,4,1,1,Developing,14,Unfurnished,12357600.0
Pune,829,4,3,1,Developing,12,Unfurnished,5955600.0
Pune,2165,1,3,1,Developing,14,Semi-Furnished,14056000.0
Jaipur,623,2,3,1,Developing,19,Semi-Furnished,2642000.0
Mumbai,609,5,3,0,Developing,15,Furnished,9819600.0
Mumbai,1946,1,3,1,Premium,15,Furnished,45936400.0
Hyderabad,1469,3,2,0,Premium,7,Furnished,14317900.0
Bengaluru,2732,3,3,0,Developing,6,Unfurnished,26827200.0
Kolkata,1332,4,4,0,Premium,19,Furnished,11139600.0
Delhi,642,2,1,0,Standard,19,Semi-Furnished,9430000.0
Kolkata,900,3,2,0,Premium,3,Semi-Furnished,7920000.0
Pune,823,1,1,1,Standard,9,Semi-Furnished,6834000.0
Pune,2525,1,4,1,Developing,20,Semi-Furnished,16160000.0
Delhi,668,5,2,0,Standard,11,Unfurnished,10670000.0
Mumbai,1113,3,3,0,Standard,19,Unfurnished,19984000.0
Kolkata,1261,2,2,1,Premium,6,Unfurnished,10285800.0
Pune,671,1,3,0,Standard,6,Semi-Furnished,5818000.0
Chennai,544,2,2,1,Developing,4,Furnished,4314000.0
Kolkata,1263,2,1,0,Standard,13,Semi-Furnished,7678000.0
Chennai,1274,1,1,0,Developing,1,Furnished,8394000.0
Kolkata,2401,2,3,0,Developing,18,Semi-Furnished,11574800.0
Lucknow,1163,1,2,0,Developing,8,Semi-Furnished,4436800.0
Delhi,994,4,1,1,Premium,4,Unfurnished,20233000.0
Kolkata,1028,3,4,0,Standard,19,Furnished,6718000.0
Delhi,1370,2,2,0,Developing,5,Semi-Furnished,17040000.0
Kolkata,853,2,3,1,Standard,13,Semi-Furnished,5568000.0
Pune,1859,4,2,1,Premium,14,Furnished,20283600.0
Mumbai,1096,5,4,1,Premium,20,Furnished,26696400.0
Pune,870,5,1,1,Standard,16,Furnished,7910000.0
Kolkata,2062,3,1,1,Standard,5,Semi-Furnished,13222000.0
Pune,2935,3,2,0,Standard,12,Unfurnished,23680000.0
Lucknow,1554,3,4,1,Developing,17,Furnished,6394400.0
Mumbai,1581,2,1,0,Premium,12,Unfurnished,36895400.0
Chennai,2280,2,3,1,Standard,0,Furnished,18450000.0
Ahmedabad,1870,1,1,1,Developing,17,Semi-Furnished,8078000.0
Bengaluru,851,1,3,0,Standard,1,Semi-Furnished,10912000.0
Mumbai,597,2,1,0,Developing,18,Semi-Furnished,8446800.0
Bengaluru,1533,4,3,0,Developing,16,Semi-Furnished,15266800.0
Kolkata,549,1,4,0,Premium,5,Unfurnished,4632200.0
Bengaluru,2210,3,2,0,Developing,18,Semi-Furnished,21366000.0
Lucknow,2145,4,4,1,Developing,14,Furnished,8872000.0
Pune,1859,5,2,1,Premium,1,Furnished,21133600.0
Jaipur,2949,4,4,1,Premium,3,Furnished,20868500.0
Bengaluru,1310,3,4,0,Premium,10,Furnished,21436000.0
Lucknow,1270,4,1,1,Premium,5,Furnished,8729500.0
Jaipur,2265,3,1,1,Standard,9,Furnished,12225000.0
Bengaluru,2283,4,2,1,Standard,12,Semi-Furnished,28196000.0
Delhi,944,1,2,0,Standard,15,Semi-Furnished,14060000.0
Hyderabad,1481,5,1,0,Premium,1,Furnished,15027100.0
Delhi,1032,2,3,1,Standard,5,Furnished,16580000.0
Delhi,2951,2,2,0,Standard,19,Unfurnished,43915000.0
Kolkata,1383,5,3,0,Standard,11,Semi-Furnished,9298000.0
Hyderabad,1730,5,2,1,Standard,0,Semi-Furnished,13710000.0
Delhi,1485,3,1,0,Standard,0,Furnished,23475000.0
Bengaluru,2752,5,2,1,Developing,1,Unfurnished,27719200.0
Mumbai,813,2,2,1,Developing,4,Unfurnished,12257200.0
Lucknow,1652,5,3,0,Developing,5,Unfurnished,6997200.0
Kolkata,516,2,4,1,Standard,17,Semi-Furnished,3446000.0
Bengaluru,2546,2,3,0,Premium,1,Unfurnished,40367600.0
Ahmedabad,799,3,1,1,Developing,20,Semi-Furnished,3615600.0
Lucknow,2993,3,3,1,Developing,4,Unfurnished,11624800.0
Kolkata,850,1,3,1,Standard,3,Semi-Furnished,5850000.0
Lucknow,2009,2,3,0,Premium,19,Unfurnished,11502650.0
Mumbai,1100,5,4,1,Developing,4,Semi-Furnished,17440000.0
Lucknow,1384,2,3,1,Developing,14,Semi-Furnished,5382400.0
Hyderabad,664,2,3,1,Premium,16,Furnished,6592400.0
Lucknow,2566,4,2,1,Premium,6,Furnished,16361100.0
Chennai,2561,5,3,0,Premium,16,Unfurnished,25469750.0
Bengaluru,834,2,3,1,Premium,5,Unfurnished,13610400.0
Pune,2351,2,4,1,Developing,18,Furnished,15596400.0
Mumbai,1554,2,2,0,Standard,11,Furnished,28522000.0
Lucknow,981,4,2,1,Standard,2,Furnished,5964500.0
Chennai,510,3,3,0,Premium,19,Unfurnished,4922500.0
Mumbai,1649,5,1,0,Premium,1,Furnished,40136600.0
Jaipur,606,3,2,0,Developing,9,Semi-Furnished,3024000.0
Kolkata,835,4,1,0,Premium,0,Semi-Furnished,7663000.0
Jaipur,841,1,1,0,Standard,2,Semi-Furnished,4655000.0
Bengaluru,770,3,2,1,Premium,8,Semi-Furnished,12812000.0
Lucknow,1492,2,3,1,Premium,19,Unfurnished,8628200.0
Jaipur,1352,1,3,0,Standard,5,Unfurnished,7010000.0
Chennai,1581,3,3,0,Standard,5,Furnished,13007500.0
Jaipur,2206,4,2,0,Standard,20,Semi-Furnished,11280000.0
Lucknow,2647,3,1,1,Premium,4,Furnished,16634950.0
Ahmedabad,1317,3,3,0,Standard,15,Unfurnished,7393500.0
Jaipur,1157,4,4,1,Premium,20,Furnished,8370500.0
Kolkata,949,4,3,1,Developing,7,Furnished,5955200.0
Hyderabad,796,1,4,1,Developing,8,Furnished,5307600.0
Lucknow,2688,5,1,0,Standard,14,Unfurnished,12496000.0
Lucknow,513,4,1,1,Premium,5,Unfurnished,3801050.0
Bengaluru,1158,1,1,0,Standard,13,Unfurnished,13546000.0
Hyderabad,2040,4,2,1,Developing,17,Semi-Furnished,11974000.0
Mumbai,1428,3,4,0,Developing,0,Semi-Furnished,21813200.0
Mumbai,925,1,4,1,Premium,17,Unfurnished,21545000.0
Hyderabad,1477,5,1,0,Premium,11,Furnished,14490700.0
Hyderabad,1816,5,4,0,Standard,17,Unfurnished,13262000.0
Chennai,737,5,3,0,Premium,6,Unfurnished,8185750.0
Hyderabad,915,2,1,0,Premium,8,Unfurnished,8426500.0
Ahmedabad,1616,1,3,0,Standard,5,Semi-Furnished,9388000.0
Lucknow,2463,2,4,0,Standard,10,Semi-Furnished,11633500.0
Chennai,2943,1,1,1,Standard,13,Unfurnished,21872500.0
Mumbai,2478,5,3,0,Developing,17,Unfurnished,36133200.0
Bengaluru,1100,5,4,0,Standard,4,Semi-Furnished,14650000.0
Bengaluru,1924,2,3,1,Developing,3,Unfurnished,19170400.0
Bengaluru,793,4,3,1,Premium,13,Unfurnished,12970800.0
Mumbai,1406,5,4,0,Developing,11,Unfurnished,21096400.0
Chennai,3000,1,3,0,Developing,7,Unfurnished,18150000.0
Mumbai,1147,5,2,1,Developing,18,Furnished,17466800.0
Jaipur,706,5,3,0,Premium,8,Furnished,5989000.0
Lucknow,1718,4,4,1,Standard,6,Furnished,9281000.0
Jaipur,2694,1,2,0,Premium,5,Furnished,18161000.0
Chennai,2302,1,3,1,Premium,6,Furnished,23294500.0
Kolkata,873,2,1,1,Developing,2,Furnished,5240400.0
Jaipur,706,2,3,1,Developing,6,Semi-Furnished,3624000.0
Kolkata,2789,1,3,1,Developing,8,Furnished,14137200.0
Mumbai,530,3,1,0,Standard,20,Semi-Furnished,9490000.0
Hyderabad,897,4,2,0,Developing,16,Unfurnished,5223200.0
Delhi,2883,3,1,0,Premium,6,Unfurnished,56618500.0
Pune,1686,2,2,0,Developing,6,Furnished,11590400.0
Lucknow,529,3,1,1,Standard,18,Unfurnished,2330500.0
Mumbai,2804,1,2,0,Developing,12,Semi-Furnished,40427600.0
Kolkata,2501,4,1,1,Developing,14,Unfurnished,12354800.0
Kolkata,1794,2,1,1,Premium,6,Semi-Furnished,14593200.0
Ahmedabad,2348,4,2,1,Developing,19,Unfurnished,10531200.0
Chennai,2504,1,2,1,Standard,17,Semi-Furnished,18730000.0
Bengaluru,644,2,1,0,Developing,7,Unfurnished,6332400.0
Chennai,1697,4,3,0,Premium,8,Unfurnished,17245750.0
Mumbai,879,1,4,0,Standard,3,Furnished,16772000.0
Bengaluru,2844,1,4,1,Standard,6,Unfurnished,34578000.0
Pune,2265,1,3,0,Developing,14,Furnished,14796000.0
Jaipur,1122,3,2,1,Developing,0,Semi-Furnished,5688000.0
Pune,2502,4,4,1,Standard,8,Semi-Furnished,21216000.0
Jaipur,2570,4,3,0,Premium,0,Unfurnished,17805000.0
Ahmedabad,1622,4,4,1,Premium,15,Semi-Furnished,12447300.0
Hyderabad,2219,1,4,0,Developing,20,Unfurnished,12026400.0
Delhi,2702,4,2,1,Standard,8,Unfurnished,41280000.0
Hyderabad,2070,3,1,1,Developing,0,Unfurnished,12442000.0
Kolkata,1001,2,4,0,Standard,10,Semi-Furnished,6556000.0
Lucknow,1922,5,1,1,Premium,2,Furnished,12893700.0
Chennai,1593,3,4,1,Premium,1,Semi-Furnished,16881750.0
Ahmedabad,917,5,4,1,Premium,9,Unfurnished,7656550.0
Lucknow,2756,3,3,0,Developing,14,Semi-Furnished,10371600.0
Chennai,1520,3,4,1,Standard,4,Unfurnished,12350000.0
Pune,1106,5,3,0,Standard,0,Unfurnished,10148000.0
Pune,1847,2,4,0,Developing,3,Furnished,12970800.0
Lucknow,2920,1,1,0,Premium,7,Unfurnished,17032000.0
Pune,2547,1,4,1,Premium,19,Semi-Furnished,26538800.0
Lucknow,2775,1,2,1,Standard,18,Semi-Furnished,12387500.0
Lucknow,2226,2,1,0,Standard,14,Furnished,10317000.0
Kolkata,1346,2,1,0,Standard,14,Semi-Furnished,8126000.0
Kolkata,2007,5,3,0,Premium,1,Semi-Furnished,17154600.0
Chennai,2610,5,1,0,Standard,5,Unfurnished,20425000.0
Jaipur,2610,4,4,1,Premium,6,Furnished,18515000.0
Chennai,1895,2,4,1,Standard,15,Unfurnished,14412500.0
Lucknow,508,5,3,0,Developing,11,Furnished,3078800.0
Mumbai,1615,5,1,0,Standard,7,Semi-Furnished,30070000.0
Pune,1276,2,1,1,Premium,14,Semi-Furnished,13470400.0
Hyderabad,1109,1,3,0,Developing,10,Furnished,6710400.0
Delhi,958,1,3,1,Standard,1,Unfurnished,14970000.0
Lucknow,2787,3,4,1,Standard,16,Unfurnished,12891500.0
Jaipur,808,2,1,0,Premium,8,Semi-Furnished,5602000.0
Lucknow,2866,3,4,1,Developing,14,Unfurnished,10767600.0
Ahmedabad,1866,2,1,1,Developing,9,Semi-Furnished,8660400.0
Mumbai,874,2,3,0,Standard,12,Semi-Furnished,16082000.0
Mumbai,1384,4,3,0,Standard,5,Semi-Furnished,26012000.0
Delhi,1312,1,3,0,Standard,19,Unfurnished,19230000.0
Pune,1822,1,4,0,Premium,20,Unfurnished,18548800.0
Delhi,2720,1,1,1,Standard,15,Semi-Furnished,40750000.0
Delhi,2832,5,3,0,Standard,14,Furnished,43580000.0
Mumbai,905,5,2,0,Standard,17,Furnished,17140000.0
Ahmedabad,2258,5,4,0,Standard,7,Unfurnished,13469000.0
Jaipur,2900,1,1,1,Developing,7,Furnished,12200000.0
Ahmedabad,2698,5,2,0,Developing,11,Furnished,13021200.0
Chennai,2590,2,4,1,Premium,6,Unfurnished,25902500.0
Jaipur,2340,2,3,0,Premium,16,Unfurnished,15110000.0
Kolkata,2668,3,4,1,Standard,20,Semi-Furnished,16408000.0
Pune,2306,1,4,0,Standard,8,Furnished,19148000.0
Bengaluru,2273,1,3,1,Premium,2,Furnished,36508800.0
Mumbai,2979,2,3,0,Standard,10,Semi-Furnished,54072000.0
Pune,1137,2,3,1,Developing,5,Unfurnished,7876800.0
Chennai,2407,4,4,0,Developing,11,Furnished,15592000.0
Lucknow,760,4,1,1,Developing,13,Semi-Furnished,3386000.0
Hyderabad,1319,3,2,0,Premium,17,Semi-Furnished,12202900.0
Lucknow,828,4,2,0,Premium,3,Unfurnished,5693800.0
Bengaluru,673,5,3,1,Premium,9,Furnished,11998800.0
Bengaluru,510,1,4,0,Premium,19,Semi-Furnished,7856000.0
Delhi,1488,5,4,1,Standard,3,Unfurnished,23720000.0
Ahmedabad,1521,5,2,1,Standard,15,Furnished,9465500.0
Ahmedabad,2698,2,1,0,Premium,1,Furnished,20240700.0
Hyderabad,2766,2,3,0,Developing,6,Semi-Furnished,16139600.0
Hyderabad,2382,3,3,0,Premium,14,Furnished,22376200.0
Pune,2773,2,4,0,Premium,16,Furnished,29339200.0
Lucknow,2290,5,4,0,Developing,4,Unfurnished,9444000.0
Pune,2345,1,1,1,Standard,13,Semi-Furnished,18810000.0
Jaipur,1195,3,1,0,Developing,11,Unfurnished,4930000.0
Chennai,1247,4,3,1,Premium,18,Furnished,13008250.0
Delhi,2731,3,4,1,Standard,10,Furnished,42115000.0
Ahmedabad,1279,3,1,1,Developing,5,Semi-Furnished,6477600.0
Pune,1829,4,1,0,Developing,8,Furnished,12705600.0
Delhi,992,1,2,1,Developing,15,Unfurnished,11704000.0
Kolkata,1593,5,1,1,Premium,9,Unfurnished,13225400.0
Ahmedabad,552,2,3,0,Premium,6,Furnished,4846800.0
Kolkata,2208,1,3,0,Standard,9,Semi-Furnished,13548000.0
Chennai,2136,2,4,1,Premium,11,Unfurnished,21226000.0
Delhi,1651,3,1,1,Developing,11,Semi-Furnished,20362000.0
Pune,1683,5,2,0,Standard,18,Unfurnished,13764000.0
Ahmedabad,1823,1,4,1,Developing,10,Unfurnished,8271200.0
Mumbai,2400,4,3,1,Developing,13,Furnished,35660000.0
Jaipur,2806,3,4,0,Standard,16,Unfurnished,14230000.0
Delhi,1418,2,3,0,Developing,3,Semi-Furnished,17816000.0
Kolkata,2900,1,2,0,Premium,3,Unfurnished,22870000.0
Delhi,2388,4,2,1,Premium,8,Unfurnished,47316000.0
Kolkata,2490,5,1,0,Premium,12,Semi-Furnished,20172000.0
Delhi,2702,5,4,1,Standard,9,Semi-Furnished,41880000.0
Bengaluru,2974,5,2,1,Developing,11,Furnished,29850400.0
Mumbai,1947,1,2,1,Developing,6,Unfurnished,28286800.0
Chennai,2352,1,1,0,Premium,16,Unfurnished,22432000.0
Jaipur,1566,1,4,1,Premium,16,Unfurnished,10129000.0
Kolkata,2316,3,2,0,Developing,12,Unfurnished,11316800.0
Ahmedabad,1280,3,4,0,Developing,17,Unfurnished,5782000.0
Kolkata,1523,5,2,1,Developing,19,Unfurnished,7710400.0
Hyderabad,2593,3,3,1,Developing,19,Furnished,15120800.0
Delhi,1382,2,1,1,Premium,10,Semi-Furnished,27349000.0
Bengaluru,1902,2,3,1,Standard,1,Semi-Furnished,23874000.0
Ahmedabad,2122,4,4,1,Developing,8,Semi-Furnished,10536800.0
Bengaluru,2814,5,1,0,Premium,19,Unfurnished,44048400.0
Kolkata,1824,1,2,0,Developing,14,Unfurnished,8455200.0
Mumbai,2130,2,1,0,Developing,13,Semi-Furnished,30772000.0
Bengaluru,1595,3,1,0,Standard,3,Furnished,20190000.0
Kolkata,2463,4,2,1,Standard,12,Furnished,15828000.0
Chennai,1093,1,1,0,Premium,8,Unfurnished,10556750.0
Mumbai,2933,1,3,1,Standard,3,Furnished,53794000.0
Mumbai,2407,1,1,0,Developing,8,Semi-Furnished,34810800.0
Chennai,1446,2,1,0,Developing,11,Unfurnished,8626000.0
Delhi,2287,2,1,0,Premium,2,Semi-Furnished,45246500.0
Delhi,2531,5,4,1,Developing,13,Unfurnished,31272000.0
Jaipur,794,3,1,0,Developing,14,Furnished,3676000.0
